file,column,count,mean,median,mode,min,max,variance,std_dev
996icu_996.ICU.csv,number,149,21904.8322147651,25021.0,110.0,110.0,26143.0,52596152.66760384,7252.320502267108
996icu_996.ICU.csv,reviewsCount,149,2.0268456375838926,1.0,1.0,1.0,31.0,13.701977144930167,3.7016181792467693
996icu_996.ICU.csv,hoursOpen,149,830.8827516778523,12.31,4.03,1.01,15304.86,6696466.499155215,2587.7531758564637
996icu_996.ICU.csv,additions,149,63.651006711409394,2.0,1.0,0.0,3701.0,179711.02602938507,423.923372827431
996icu_996.ICU.csv,deletions,149,75.25503355704699,0.0,0.0,0.0,10300.0,711689.0561400327,843.6166523605569
996icu_996.ICU.csv,changedFiles,149,2.4630872483221475,1.0,1.0,1.0,115.0,94.1692363504444,9.70408348843127
996icu_996.ICU.csv,bodyLength,149,55.97986577181208,22.0,0.0,0.0,840.0,14470.979321603483,120.29538362548865
996icu_996.ICU.csv,issueCommentsCount,149,22.42281879194631,2.0,0.0,0.0,589.0,5697.461908216941,75.48153355766522
996icu_996.ICU.csv,reviewThreadsCount,149,0.436241610738255,0.0,0.0,0.0,14.0,1.788137130419009,1.337212447750547
996icu_996.ICU.csv,interactionsCount,149,22.859060402684563,2.0,0.0,0.0,589.0,5791.230001813894,76.10013141784904
abi_screenshot-to-code.csv,number,14,175.35714285714286,107.0,7.0,7.0,424.0,22042.708791208788,148.46787124226165
abi_screenshot-to-code.csv,reviewsCount,14,2.0,2.0,1.0,1.0,5.0,1.5384615384615385,1.2403473458920846
abi_screenshot-to-code.csv,hoursOpen,14,727.5971428571429,87.85,7.79,7.79,6929.17,3447316.803498902,1856.6951293895565
abi_screenshot-to-code.csv,additions,14,136.07142857142858,38.5,3.0,1.0,1395.0,132490.6868131868,363.9927015932968
abi_screenshot-to-code.csv,deletions,14,145.5,7.0,7.0,0.0,1869.0,246343.96153846153,496.33049628091715
abi_screenshot-to-code.csv,changedFiles,14,6.571428571428571,3.5,1.0,1.0,48.0,146.87912087912088,12.119369656839455
abi_screenshot-to-code.csv,bodyLength,14,237.78571428571428,123.5,0.0,0.0,1311.0,121451.1043956044,348.49835637432267
abi_screenshot-to-code.csv,issueCommentsCount,14,2.642857142857143,2.0,2.0,0.0,6.0,3.631868131868132,1.9057460827371866
abi_screenshot-to-code.csv,reviewThreadsCount,14,0.7142857142857143,1.0,0.0,0.0,2.0,0.5274725274725275,0.7262730392025629
abi_screenshot-to-code.csv,interactionsCount,14,3.357142857142857,3.0,5.0,0.0,7.0,4.862637362637362,2.205138853368958
airbnb_javascript.csv,number,485,1949.698969072165,1903.0,33.0,33.0,3176.0,314649.95464769535,560.9366761477586
airbnb_javascript.csv,reviewsCount,485,1.9360824742268041,1.0,1.0,1.0,17.0,3.2417738774814686,1.8004926763198645
airbnb_javascript.csv,hoursOpen,485,791.1605360824742,22.28,4.23,1.01,34726.98,10598669.216964174,3255.559739424877
airbnb_javascript.csv,additions,485,26.884536082474227,2.0,1.0,0.0,5092.0,56719.11060748061,238.15774311888455
airbnb_javascript.csv,deletions,485,35.1298969072165,1.0,1.0,0.0,8094.0,206380.91077788186,454.2916582745955
airbnb_javascript.csv,changedFiles,485,1.7814432989690723,1.0,1.0,0.0,68.0,20.894283036551077,4.571026475153155
airbnb_javascript.csv,bodyLength,485,136.40412371134022,74.0,0.0,0.0,1844.0,39401.27023089375,198.49753205240046
airbnb_javascript.csv,issueCommentsCount,485,1.265979381443299,0.0,0.0,0.0,33.0,7.827869131805402,2.797832934934715
airbnb_javascript.csv,reviewThreadsCount,485,0.6041237113402061,0.0,0.0,0.0,11.0,1.5247763483002472,1.234818346276183
airbnb_javascript.csv,interactionsCount,485,1.8701030927835052,1.0,0.0,0.0,36.0,10.646315071994547,3.262869147237527
Anduin2017_HowToCook.csv,number,417,785.3189448441246,725.0,16.0,16.0,1675.0,224592.4917796532,473.911902973172
Anduin2017_HowToCook.csv,reviewsCount,417,1.8249400479616307,1.0,1.0,1.0,12.0,2.8995688064932663,1.7028120291133917
Anduin2017_HowToCook.csv,hoursOpen,417,1345.7335731414869,13.8,1.38,1.02,27788.64,28855712.864094652,5371.751377725393
Anduin2017_HowToCook.csv,additions,417,47.46762589928058,38.0,1.0,0.0,2287.0,16799.263973436635,129.61197465294876
Anduin2017_HowToCook.csv,deletions,417,5.724220623501199,0.0,0.0,0.0,265.0,657.8492436819774,25.6485719618457
Anduin2017_HowToCook.csv,changedFiles,417,2.839328537170264,2.0,1.0,0.0,138.0,73.51498800959232,8.574088173653937
Anduin2017_HowToCook.csv,bodyLength,417,304.27338129496405,322.0,322.0,0.0,701.0,27140.011621472055,164.74225815337138
Anduin2017_HowToCook.csv,issueCommentsCount,417,0.8369304556354916,0.0,0.0,0.0,7.0,1.5406520937096475,1.2412300728348662
Anduin2017_HowToCook.csv,reviewThreadsCount,417,0.7314148681055156,0.0,0.0,0.0,13.0,2.5334578491053312,1.5916839664661233
Anduin2017_HowToCook.csv,interactionsCount,417,1.5683453237410072,1.0,0.0,0.0,18.0,4.784380188157167,2.187322607243195
angular_angular.csv,number,21381,40517.788036106824,41050.0,9538.0,9538.0,64314.0,208555405.54992422,14441.44748804372
angular_angular.csv,reviewsCount,21381,3.9456059117908424,2.0,1.0,1.0,201.0,46.347789507736806,6.807921085598511
angular_angular.csv,hoursOpen,21381,677.0843272063981,64.68,1.09,1.0,62002.33,6592665.6808499945,2567.6186790195297
angular_angular.csv,additions,21381,723.8086151255787,24.0,1.0,0.0,1483740.0,354506716.9154749,18828.34875700668
angular_angular.csv,deletions,21381,371.16991721622003,8.0,1.0,0.0,367739.0,24357572.41691725,4935.339138997162
angular_angular.csv,changedFiles,21381,15.563116785931435,2.0,1.0,0.0,9593.0,31535.696635823075,177.58292889752403
angular_angular.csv,bodyLength,21381,712.6164819232029,576.0,0.0,0.0,45212.0,2191367.679941617,1480.326882800423
angular_angular.csv,issueCommentsCount,21381,4.473644824844488,3.0,2.0,0.0,116.0,29.454462060748355,5.427196519451673
angular_angular.csv,reviewThreadsCount,21381,2.2610729152050886,0.0,0.0,0.0,377.0,52.52444766077293,7.247375225609126
angular_angular.csv,interactionsCount,21381,6.734717740049577,4.0,2.0,0.0,404.0,114.62475767172877,10.706295235595213
animate-css_animate.css.csv,number,97,1183.5463917525774,1217.0,622.0,622.0,1699.0,61174.56292955326,247.3349205622879
animate-css_animate.css.csv,reviewsCount,97,2.0,1.0,1.0,1.0,24.0,7.291666666666667,2.7003086243366083
animate-css_animate.css.csv,hoursOpen,97,2070.138969072165,256.16,2.14,2.14,24399.69,21378799.82766976,4623.721426261509
animate-css_animate.css.csv,additions,97,229.88659793814432,7.0,5.0,1.0,6985.0,881705.1224226804,938.9915454479238
animate-css_animate.css.csv,deletions,97,182.8762886597938,5.0,1.0,0.0,6885.0,678805.7970360824,823.8967150293065
animate-css_animate.css.csv,changedFiles,97,4.556701030927835,2.0,1.0,1.0,93.0,113.8118556701031,10.668263948276827
animate-css_animate.css.csv,bodyLength,97,823.5360824742268,168.0,0.0,0.0,7954.0,2118141.43878866,1455.3836053730508
animate-css_animate.css.csv,issueCommentsCount,97,3.2268041237113403,1.0,0.0,0.0,27.0,27.94802405498282,5.286589075669001
animate-css_animate.css.csv,reviewThreadsCount,97,0.845360824742268,0.0,0.0,0.0,21.0,6.548754295532645,2.559053398335534
animate-css_animate.css.csv,interactionsCount,97,4.072164948453608,2.0,0.0,0.0,37.0,44.921821305841924,6.702374303621212
ansible_ansible.csv,number,19662,51764.57069474112,51909.5,9563.0,9563.0,85963.0,350084458.53564084,18710.544047024418
ansible_ansible.csv,reviewsCount,19662,3.6813142101515615,2.0,1.0,1.0,164.0,36.674793491725225,6.055971721509706
ansible_ansible.csv,hoursOpen,19662,1861.5433358763094,159.635,1.12,1.0,70190.65,24303596.575000614,4929.86780502283
ansible_ansible.csv,additions,19662,862.1776014647544,24.0,1.0,0.0,1999530.0,556792089.9097613,23596.4423146745
ansible_ansible.csv,deletions,19662,432.6323873461499,3.0,0.0,0.0,2357121.0,508142045.80799025,22542.006250730883
ansible_ansible.csv,changedFiles,19662,14.385820364154206,2.0,1.0,0.0,15983.0,68010.42892867695,260.78809199937973
ansible_ansible.csv,bodyLength,19662,608.4739599226936,304.0,164.0,0.0,44116.0,1458227.814056634,1207.5710389275796
ansible_ansible.csv,issueCommentsCount,19662,5.035143932458549,3.0,2.0,0.0,131.0,41.56170670579682,6.446836953560779
ansible_ansible.csv,reviewThreadsCount,19662,2.1281151459668397,1.0,0.0,0.0,116.0,28.879521791735392,5.37396704416164
ansible_ansible.csv,interactionsCount,19662,7.163259078425389,4.0,2.0,0.0,208.0,100.60973187316284,10.030440263177027
ant-design_ant-design.csv,number,8273,37560.279584189535,41550.0,447.0,447.0,55241.0,194315806.94636384,13939.720475904955
ant-design_ant-design.csv,reviewsCount,8273,4.038800918651034,2.0,1.0,1.0,115.0,35.40262873611134,5.9500108181507825
ant-design_ant-design.csv,hoursOpen,8273,229.60252145533664,15.72,1.03,1.0,36409.29,1502420.2107210592,1225.7325200552766
ant-design_ant-design.csv,additions,8273,1015.0791732140699,25.0,1.0,0.0,419134.0,200141310.2015403,14147.130811635987
ant-design_ant-design.csv,deletions,8273,770.710987549861,5.0,1.0,0.0,421967.0,184357027.2925497,13577.813789139609
ant-design_ant-design.csv,changedFiles,8273,11.981506104194366,3.0,1.0,0.0,2723.0,3601.6438794044902,60.01369743154049
ant-design_ant-design.csv,bodyLength,8273,1083.4299528586969,826.0,0.0,0.0,30101.0,2021910.4641752518,1421.9389804683083
ant-design_ant-design.csv,issueCommentsCount,8273,6.481929167170313,6.0,3.0,0.0,90.0,19.5939976318293,4.42651077394253
ant-design_ant-design.csv,reviewThreadsCount,8273,1.9673637132841775,1.0,0.0,0.0,279.0,27.285685227585436,5.2235701610666085
ant-design_ant-design.csv,interactionsCount,8273,8.449292880454491,7.0,3.0,0.0,290.0,58.73391904779383,7.6638057809285485
anuraghazra_github-readme-stats.csv,number,1314,2980.7176560121766,3149.5,15.0,15.0,4527.0,1228209.2705638846,1108.2460334076927
anuraghazra_github-readme-stats.csv,reviewsCount,1314,1.9748858447488584,1.0,1.0,1.0,25.0,5.6101837264864525,2.368582640839549
anuraghazra_github-readme-stats.csv,hoursOpen,1314,2924.7949619482492,92.11500000000001,1.14,1.02,38712.33,46239886.67566127,6799.991667322929
anuraghazra_github-readme-stats.csv,additions,1314,65.81582952815829,7.0,1.0,0.0,19129.0,395627.12370963127,628.9889694657859
anuraghazra_github-readme-stats.csv,deletions,1314,30.026636225266362,1.0,0.0,0.0,4406.0,60349.08611403815,245.66050987905678
anuraghazra_github-readme-stats.csv,changedFiles,1314,2.293759512937595,1.0,1.0,0.0,110.0,21.59680794212192,4.647236592010559
anuraghazra_github-readme-stats.csv,bodyLength,1314,903.8044140030441,84.0,0.0,0.0,9250.0,2649665.514649199,1627.7793200090725
anuraghazra_github-readme-stats.csv,issueCommentsCount,1314,3.0182648401826486,2.0,2.0,0.0,93.0,14.378950223789502,3.7919586263288134
anuraghazra_github-readme-stats.csv,reviewThreadsCount,1314,0.3333333333333333,0.0,0.0,0.0,28.0,2.0060929169840063,1.4163660956772461
anuraghazra_github-readme-stats.csv,interactionsCount,1314,3.3515981735159817,2.0,2.0,0.0,95.0,19.350770482738472,4.3989510661904925
apache_superset.csv,number,13658,19099.493117586764,19317.5,172.0,172.0,35597.0,82825084.53817478,9100.828783038101
apache_superset.csv,reviewsCount,13658,3.3901010396837017,2.0,1.0,1.0,101.0,22.098084620382604,4.700859987319618
apache_superset.csv,hoursOpen,13658,532.77721774784,50.945,1.51,1.0,30590.58,3740891.8131270614,1934.138519632723
apache_superset.csv,additions,13658,937.6432859862351,23.0,1.0,0.0,1249586.0,326720598.51461446,18075.414200361065
apache_superset.csv,deletions,13658,751.8177624835262,7.0,1.0,0.0,2108946.0,420299187.04718536,20501.199648976286
apache_superset.csv,changedFiles,13658,10.143139551910968,2.0,1.0,0.0,5897.0,12012.503563167314,109.60156733900895
apache_superset.csv,bodyLength,13658,959.000732171621,664.0,0.0,0.0,26720.0,1250679.3921060758,1118.337780863222
apache_superset.csv,issueCommentsCount,13658,2.9795724117733196,1.0,1.0,0.0,136.0,20.382463257149066,4.514694148793367
apache_superset.csv,reviewThreadsCount,13658,1.6636403572997511,0.0,0.0,0.0,245.0,21.781267028002866,4.667040499931714
apache_superset.csv,interactionsCount,13658,4.643212769073071,2.0,1.0,0.0,250.0,55.01035189453709,7.416896378845878
AppFlowy-IO_AppFlowy.csv,number,1066,4640.242026266416,4369.5,5.0,5.0,8283.0,5585364.429631196,2363.337561507284
AppFlowy-IO_AppFlowy.csv,reviewsCount,1066,3.24859287054409,2.0,1.0,1.0,105.0,29.236735107329405,5.407100434366779
AppFlowy-IO_AppFlowy.csv,hoursOpen,1066,236.93657598499064,39.525,1.16,1.03,12232.17,701826.932233805,837.7511159251326
AppFlowy-IO_AppFlowy.csv,additions,1066,628.6932457786116,131.0,1.0,0.0,68344.0,9877293.41097781,3142.81615927146
AppFlowy-IO_AppFlowy.csv,deletions,1066,339.3048780487805,37.0,0.0,0.0,69671.0,9160077.915412806,3026.56206204545
AppFlowy-IO_AppFlowy.csv,changedFiles,1066,20.080675422138835,7.0,1.0,0.0,1644.0,4341.892076914269,65.89303511687915
AppFlowy-IO_AppFlowy.csv,bodyLength,1066,500.2926829268293,376.5,282.0,0.0,22602.0,642700.9959464101,801.6863451165987
AppFlowy-IO_AppFlowy.csv,issueCommentsCount,1066,2.00656660412758,1.0,1.0,0.0,32.0,8.665684538752213,2.943753477917642
AppFlowy-IO_AppFlowy.csv,reviewThreadsCount,1066,2.5863039399624768,1.0,0.0,0.0,105.0,36.2878498004915,6.023939724174828
AppFlowy-IO_AppFlowy.csv,interactionsCount,1066,4.592870544090056,3.0,1.0,0.0,115.0,54.81249372407051,7.40354602363425
astral-sh_uv.csv,number,3439,7702.567316080256,7388.0,100.0,100.0,16217.0,21966482.67136891,4686.841438684363
astral-sh_uv.csv,reviewsCount,3439,4.095667345158477,2.0,1.0,1.0,173.0,43.287820082444114,6.579347998277954
astral-sh_uv.csv,hoursOpen,3439,139.66027915091595,16.49,1.24,1.0,8625.57,291402.44593796745,539.8170485803199
astral-sh_uv.csv,additions,3439,247.34981099156732,70.0,1.0,0.0,30065.0,932731.6742807962,965.7803447372473
astral-sh_uv.csv,deletions,3439,115.73655132305903,15.0,0.0,0.0,19303.0,507952.8881080566,712.7081366927536
astral-sh_uv.csv,changedFiles,3439,6.542890375109043,3.0,1.0,0.0,231.0,114.49256069507604,10.700119657979346
astral-sh_uv.csv,bodyLength,3439,464.45710962489096,225.0,0.0,0.0,10140.0,559708.7549225333,748.1368557440097
astral-sh_uv.csv,issueCommentsCount,3439,1.8197150334399534,1.0,0.0,0.0,59.0,12.27638840044583,3.503767743507813
astral-sh_uv.csv,reviewThreadsCount,3439,1.7708636231462636,1.0,0.0,0.0,85.0,14.128982121884603,3.758853830875125
astral-sh_uv.csv,interactionsCount,3439,3.5905786565862168,2.0,0.0,0.0,88.0,32.19300021770605,5.673887575349555
AUTOMATIC1111_stable-diffusion-webui.csv,number,1501,9894.599600266489,10520.0,295.0,295.0,17139.0,20110109.97223984,4484.429726536011
AUTOMATIC1111_stable-diffusion-webui.csv,reviewsCount,1501,1.3091272485009993,1.0,1.0,1.0,33.0,1.8923766377970241,1.37563681173376
AUTOMATIC1111_stable-diffusion-webui.csv,hoursOpen,1501,247.69335776149236,48.41,1.26,1.01,8231.55,338917.26738485123,582.1660135947917
AUTOMATIC1111_stable-diffusion-webui.csv,additions,1501,45.13057961359094,7.0,1.0,0.0,4668.0,39934.749604263816,199.8368074311232
AUTOMATIC1111_stable-diffusion-webui.csv,deletions,1501,16.852098600932713,2.0,1.0,0.0,3927.0,15595.899443926275,124.88354352726493
AUTOMATIC1111_stable-diffusion-webui.csv,changedFiles,1501,2.0859427048634243,1.0,1.0,0.0,87.0,12.975942260715078,3.6022135223658074
AUTOMATIC1111_stable-diffusion-webui.csv,bodyLength,1501,700.1045969353764,449.0,0.0,0.0,25893.0,1165154.5763855209,1079.4232609989099
AUTOMATIC1111_stable-diffusion-webui.csv,issueCommentsCount,1501,3.4550299800133244,1.0,0.0,0.0,145.0,87.0974763491006,9.332602871069817
AUTOMATIC1111_stable-diffusion-webui.csv,reviewThreadsCount,1501,0.22651565622918055,0.0,0.0,0.0,24.0,1.693989784588052,1.3015336279128757
AUTOMATIC1111_stable-diffusion-webui.csv,interactionsCount,1501,3.681545636242505,1.0,0.0,0.0,148.0,94.71051920941595,9.731932963672527
avelino_awesome-go.csv,number,2180,2930.10871559633,2665.5,817.0,817.0,5842.0,1537319.0560965596,1239.8867109928067
avelino_awesome-go.csv,reviewsCount,2180,1.5922018348623854,1.0,1.0,1.0,21.0,0.9713021712678571,0.9855466357650748
avelino_awesome-go.csv,hoursOpen,2180,818.8116880733945,189.29,1.31,1.01,17289.76,5005945.976649743,2237.397143255918
avelino_awesome-go.csv,additions,2180,3.673394495412844,1.0,1.0,0.0,2014.0,2324.789103662568,48.21606686222517
avelino_awesome-go.csv,deletions,2180,1.596788990825688,0.0,0.0,0.0,440.0,341.9791544391628,18.492678400901337
avelino_awesome-go.csv,changedFiles,2180,1.046788990825688,1.0,1.0,1.0,57.0,1.6471902353996237,1.2834290924704892
avelino_awesome-go.csv,bodyLength,2180,996.7339449541284,1008.5,0.0,0.0,4846.0,252405.83372559588,502.4000733733982
avelino_awesome-go.csv,issueCommentsCount,2180,2.120183486238532,2.0,1.0,0.0,24.0,4.668431356863471,2.1606553072768158
avelino_awesome-go.csv,reviewThreadsCount,2180,0.06605504587155964,0.0,0.0,0.0,17.0,0.23427630720261375,0.4840209780604698
avelino_awesome-go.csv,interactionsCount,2180,2.186238532110092,2.0,1.0,0.0,24.0,5.0474470656095916,2.2466524131715593
awesome-selfhosted_awesome-selfhosted.csv,number,1939,2329.3130479628676,2264.0,792.0,792.0,4192.0,856998.4473580426,925.7421062898903
awesome-selfhosted_awesome-selfhosted.csv,reviewsCount,1939,2.0562145435791646,1.0,1.0,1.0,22.0,2.728004445175372,1.651667171428727
awesome-selfhosted_awesome-selfhosted.csv,hoursOpen,1939,504.8474987106756,243.23,11.69,1.05,15247.64,870300.1684809951,932.8987986276942
awesome-selfhosted_awesome-selfhosted.csv,additions,1939,4.799381124290871,1.0,1.0,0.0,924.0,1132.8869758809847,33.65838641231907
awesome-selfhosted_awesome-selfhosted.csv,deletions,1939,3.709644146467251,0.0,0.0,0.0,948.0,1089.085412618401,33.001294105207464
awesome-selfhosted_awesome-selfhosted.csv,changedFiles,1939,1.038679731820526,1.0,1.0,0.0,6.0,0.07641848303068141,0.27643893182886053
awesome-selfhosted_awesome-selfhosted.csv,bodyLength,1939,1592.5662712738524,1987.0,2403.0,0.0,28935.0,1365127.8783457899,1168.386870152943
awesome-selfhosted_awesome-selfhosted.csv,issueCommentsCount,1939,1.0278494069107789,0.0,0.0,0.0,23.0,3.2014943921707015,1.7892720285553847
awesome-selfhosted_awesome-selfhosted.csv,reviewThreadsCount,1939,0.43837029396596183,0.0,0.0,0.0,22.0,1.1286817596124525,1.062394352212234
awesome-selfhosted_awesome-selfhosted.csv,interactionsCount,1939,1.4662197008767406,1.0,0.0,0.0,25.0,4.977573472862449,2.2310476177935894
awesomedata_awesome-public-datasets.csv,number,2,312.0,312.0,304.0,304.0,320.0,128.0,11.313708498984761
awesomedata_awesome-public-datasets.csv,reviewsCount,2,2.5,2.5,2.0,2.0,3.0,0.5,0.7071067811865476
awesomedata_awesome-public-datasets.csv,hoursOpen,2,2381.29,2381.29,467.12,467.12,4295.46,7328093.577800001,2707.0451746877075
awesomedata_awesome-public-datasets.csv,additions,2,3.0,3.0,3.0,3.0,3.0,0.0,0.0
awesomedata_awesome-public-datasets.csv,deletions,2,0.5,0.5,0.0,0.0,1.0,0.5,0.7071067811865476
awesomedata_awesome-public-datasets.csv,changedFiles,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
awesomedata_awesome-public-datasets.csv,bodyLength,2,167.5,167.5,48.0,48.0,287.0,28560.5,168.99852070358486
awesomedata_awesome-public-datasets.csv,issueCommentsCount,2,5.5,5.5,4.0,4.0,7.0,4.5,2.1213203435596424
awesomedata_awesome-public-datasets.csv,reviewThreadsCount,2,1.5,1.5,1.0,1.0,2.0,0.5,0.7071067811865476
awesomedata_awesome-public-datasets.csv,interactionsCount,2,7.0,7.0,6.0,6.0,8.0,2.0,1.4142135623730951
axios_axios.csv,number,578,3838.098615916955,3769.5,366.0,366.0,7119.0,3662219.953862899,1913.692753255574
axios_axios.csv,reviewsCount,578,2.546712802768166,1.0,1.0,1.0,144.0,42.802840128813294,6.542387953095819
axios_axios.csv,hoursOpen,578,4151.708788927337,987.0250000000001,1.2,1.2,29284.93,34507163.267779805,5874.279808434376
axios_axios.csv,additions,578,213.50173010380624,7.0,1.0,0.0,37407.0,4121789.7790264627,2030.219145566917
axios_axios.csv,deletions,578,112.38927335640139,2.0,1.0,0.0,23261.0,1470764.9625883787,1212.7509895227374
axios_axios.csv,changedFiles,578,3.339100346020761,1.0,1.0,0.0,125.0,74.99053090499123,8.659707322132268
axios_axios.csv,bodyLength,578,366.8252595155709,183.0,0.0,0.0,12297.0,606509.4408166569,778.7871601513837
axios_axios.csv,issueCommentsCount,578,3.5207612456747404,1.0,0.0,0.0,110.0,55.08882298969134,7.422184516009511
axios_axios.csv,reviewThreadsCount,578,0.8200692041522492,0.0,0.0,0.0,17.0,2.8965116069875805,1.7019141009426946
axios_axios.csv,interactionsCount,578,4.340830449826989,2.0,0.0,0.0,127.0,69.10547036635023,8.312970008748392
base_node.csv,number,151,334.33112582781456,375.0,8.0,8.0,575.0,32869.35629139073,181.29907967607207
base_node.csv,reviewsCount,151,2.0463576158940397,1.0,1.0,1.0,48.0,16.924503311258277,4.113940120038
base_node.csv,hoursOpen,151,297.92794701986753,45.66,1.91,1.06,5263.75,354724.11484709056,595.5872017153245
base_node.csv,additions,151,118.09933774834437,4.0,1.0,0.0,15325.0,1554148.3167328914,1246.6548506835768
base_node.csv,deletions,151,203.5562913907285,2.0,1.0,0.0,29832.0,5891557.661810152,2427.2531103719184
base_node.csv,changedFiles,151,1.7417218543046358,1.0,1.0,1.0,18.0,3.4995143487858704,1.8706988931375008
base_node.csv,bodyLength,151,335.34437086092714,115.0,0.0,0.0,24353.0,3914251.0806181016,1978.44663324996
base_node.csv,issueCommentsCount,151,1.2913907284768211,1.0,1.0,0.0,7.0,1.434525386313466,1.1977167387631626
base_node.csv,reviewThreadsCount,151,0.4966887417218543,0.0,0.0,0.0,23.0,5.398322295805739,2.3234289952149902
base_node.csv,interactionsCount,151,1.7880794701986755,1.0,1.0,0.0,25.0,8.008123620309052,2.829862827118843
binary-husky_gpt_academic.csv,number,13,1601.0,1975.0,86.0,86.0,2131.0,528979.3333333334,727.3096543655483
binary-husky_gpt_academic.csv,reviewsCount,13,1.1538461538461537,1.0,1.0,1.0,2.0,0.141025641025641,0.37553380809940534
binary-husky_gpt_academic.csv,hoursOpen,13,270.94153846153847,117.6,6.03,6.03,1710.61,208119.6846641025,456.20136416291274
binary-husky_gpt_academic.csv,additions,13,640.1538461538462,62.0,0.0,0.0,6627.0,3269292.6410256415,1808.1185362209087
binary-husky_gpt_academic.csv,deletions,13,51.92307692307692,10.0,2.0,2.0,362.0,9948.243589743592,99.74088223864672
binary-husky_gpt_academic.csv,changedFiles,13,5.538461538461538,2.0,1.0,1.0,29.0,66.60256410256409,8.161039400870706
binary-husky_gpt_academic.csv,bodyLength,13,403.53846153846155,115.0,0.0,0.0,2838.0,582219.1025641026,763.0328319044355
binary-husky_gpt_academic.csv,issueCommentsCount,13,2.6153846153846154,2.0,0.0,0.0,8.0,8.423076923076922,2.9022537661405354
binary-husky_gpt_academic.csv,reviewThreadsCount,13,0.5384615384615384,0.0,0.0,0.0,5.0,1.9358974358974361,1.3913653136029502
binary-husky_gpt_academic.csv,interactionsCount,13,3.1538461538461537,3.0,0.0,0.0,9.0,8.641025641025642,2.939562151243896
bitcoin_bitcoin.csv,number,11649,21514.923169370762,21867.0,787.0,787.0,33596.0,50166825.43752031,7082.854328413109
bitcoin_bitcoin.csv,reviewsCount,11649,9.150313331616447,4.0,1.0,1.0,378.0,277.2638909131473,16.651242923972593
bitcoin_bitcoin.csv,hoursOpen,11649,1700.4792033650956,243.86,1.41,1.0,57006.48,15333349.867183156,3915.7821526718203
bitcoin_bitcoin.csv,additions,11649,189.1619023092111,19.0,1.0,0.0,155336.0,7529635.201635667,2744.018076040256
bitcoin_bitcoin.csv,deletions,11649,95.88059060863594,8.0,1.0,0.0,109183.0,2987536.927103497,1728.449283925767
bitcoin_bitcoin.csv,changedFiles,11649,6.088591295390162,2.0,1.0,0.0,1295.0,551.2143349745155,23.477954233163405
bitcoin_bitcoin.csv,bodyLength,11649,596.2595072538415,310.0,0.0,0.0,23902.0,1107362.9717127036,1052.3131528745155
bitcoin_bitcoin.csv,issueCommentsCount,11649,9.59095201304833,6.0,3.0,0.0,252.0,124.95242842910159,11.178212219720182
bitcoin_bitcoin.csv,reviewThreadsCount,11649,4.788308009271182,1.0,0.0,0.0,208.0,127.15933787352873,11.276494928546224
