number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
184,Update Markdown error,vishvanathan-k,2021-07-15T04:55:43Z,2021-07-15T12:57:17+00:00,1,8.03
187,translated /4-Classification/1-Introduction/README.md into Chinese,loap-a,2021-07-15T11:08:02Z,2021-07-15T13:14:27+00:00,2,2.11
190,Translated 8-Reinforcement intro README.md into Simplified Chinese,judyzhangyf,2021-07-15T21:57:54Z,2021-07-16T01:03:17+00:00,1,3.09
191,Translated 1-Introduction assignment.md into Simplified Chinese,fribble186,2021-07-16T03:26:23Z,2021-07-16T14:21:32+00:00,1,10.92
195,Update README.zh-cn.md,yongyizang,2021-07-16T14:46:42Z,2021-07-16T15:57:07+00:00,1,1.17
198,Add Turkish translation of the base README.md file,buseorak,2021-07-17T14:43:30Z,2021-07-17T20:26:45+00:00,2,5.72
199,History of ML - French Translation,simplg,2021-07-17T21:52:15Z,2021-07-19T00:22:18+00:00,1,26.5
200,[Simplified Chinese] fix style mistake,ewfian,2021-07-18T06:07:34Z,2021-07-18T12:15:53+00:00,1,6.14
202,Updated README on 6-1,yongyizang,2021-07-18T12:46:52Z,2021-07-18T14:02:54+00:00,1,1.27
203,Add 3 files translated to Turkish under Classification lesson group,buseorak,2021-07-18T13:49:26Z,2021-07-19T00:21:12+00:00,2,10.53
204,Italian Translations - Chapter 2,robertopauletto,2021-07-18T14:21:49Z,2021-07-19T00:19:35+00:00,2,9.96
207,Translated 2-Regression assignment.md into Simplified Chinese,fribble186,2021-07-19T08:14:14Z,2021-07-19T12:12:31+00:00,1,3.97
210,fix: typo,Foo-x,2021-07-19T09:42:59Z,2021-07-19T11:38:05+00:00,1,1.92
213,Update the links to redirect to translated pages,ManuSquall,2021-07-19T12:32:53Z,2021-07-19T13:40:02+00:00,2,1.12
214,feat: add ja 1.1 assignment,Foo-x,2021-07-19T12:49:07Z,2021-07-19T14:25:54+00:00,1,1.61
216,Fix for classification format,simplg,2021-07-19T12:56:45Z,2021-07-19T14:22:16+00:00,1,1.43
217,Translate Classifiers-1,buseorak,2021-07-19T16:57:35Z,2021-07-19T18:18:30+00:00,1,1.35
218,Update README.zh-cn.md,feiyun0112,2021-07-20T04:02:09Z,2021-07-20T12:04:23+00:00,1,8.04
221,feat: add ja Base README,Foo-x,2021-07-20T16:13:25Z,2021-07-21T14:13:34+00:00,2,22.0
224,Add Japanese translations for quizzes,Foo-x,2021-07-21T16:47:52Z,2021-07-24T13:04:14+00:00,1,68.27
225,Update README.md,edgargonarr,2021-07-21T17:46:11Z,2021-07-25T01:39:12+00:00,1,79.88
226,NLP Search for bot link,edgargonarr,2021-07-21T17:56:07Z,2021-07-21T20:48:27+00:00,1,2.87
227,fix: wrong quiz answers,Foo-x,2021-07-22T09:27:14Z,2021-07-22T15:03:09+00:00,1,5.6
228,translate 2.3 to Japanese,kenya-sk,2021-07-22T09:35:24Z,2021-07-22T12:10:14+00:00,2,2.58
230,Add R resources for lessons 05 and 06,R-icntay,2021-07-22T19:55:47Z,2021-07-29T03:12:44+00:00,1,151.28
231,Fixed. Broken site link,AidarSource,2021-07-23T09:47:01Z,2021-07-23T12:24:52+00:00,1,2.63
232,Typo in text.,AidarSource,2021-07-24T09:39:14Z,2021-07-24T13:00:50+00:00,1,3.36
234,Italian Translation - Chapter 4 complete,robertopauletto,2021-07-25T13:13:11Z,2021-07-25T15:29:14+00:00,1,2.27
235,Correct the definitions of precision and recall in 2-4-Logistic.,RyanXinOne,2021-07-26T05:38:27Z,2021-07-29T03:07:32+00:00,2,69.48
236,feat: add ja 1.2 assignment,Foo-x,2021-07-26T09:58:45Z,2021-07-26T12:20:41+00:00,1,2.37
238,Translated 3-Web-App assignment.md into Simplified Chinese.,michael1011101,2021-07-26T15:28:47Z,2021-07-29T13:52:28+00:00,2,70.39
241,1-Introduction/1-intro-to-ML/assignment.es.md,unknown,2021-07-27T02:21:58Z,2021-07-27T12:46:57+00:00,1,10.42
243,feat: add ja 1.3 assignment,Foo-x,2021-07-27T09:32:50Z,2021-07-27T12:44:51+00:00,1,3.2
244,feat: add ja 1.4 assignment,Foo-x,2021-07-28T09:52:15Z,2021-07-28T12:28:08+00:00,1,2.6
246,Xiaojian tang classifier1 translation,XiaojianTang,2021-07-29T01:57:22Z,2021-08-03T14:00:54+00:00,8,132.06
253,feat: add ja 1.4 README,Foo-x,2021-07-31T11:10:05Z,2021-08-01T02:40:23+00:00,1,15.51
254,style: clean 1.4 README,Foo-x,2021-07-31T11:13:26Z,2021-08-01T02:39:29+00:00,1,15.43
255,Translate 4-1 assignment into Simplified Chinese.,michael1011101,2021-08-01T04:20:59Z,2021-10-02T13:55:16+00:00,2,1497.57
256,Simplified Chinese Translation for Charpter 5,nikan1996,2021-08-01T09:19:41Z,2021-08-04T10:45:36+00:00,1,73.43
257,1-Introduction/4-techniques-of-ML/translations/README.es.md,unknown,2021-08-01T22:49:51Z,2021-08-02T00:57:15+00:00,1,2.12
260,Labeling the Scatterplot,ravindranath-sawane,2021-08-03T04:06:06Z,2021-08-03T14:00:17+00:00,1,9.9
261,Fix minor typos.,RyanXinOne,2021-08-03T11:30:16Z,2021-08-03T13:57:45+00:00,1,2.46
264,add 1 to HORIZON to prevent looping errors,alfredodeza,2021-08-03T18:21:10Z,2021-08-04T14:14:07+00:00,3,19.88
273,Feature Explanation Rectified (Translation Version),jaypatel31,2021-08-04T14:03:40Z,2021-08-09T14:09:42+00:00,1,120.1
279,1-Introduction/2-history-of-ML/translations/README.es.md,unknown,2021-08-05T14:39:09Z,2021-08-07T04:50:08+00:00,2,38.18
285,feat: add ja 3.1 README,Foo-x,2021-08-07T09:42:36Z,2021-08-08T15:51:48+00:00,1,30.15
286,style: clean 3.1 README,Foo-x,2021-08-08T09:26:35Z,2021-08-08T13:19:14+00:00,1,3.88
292,2-Regression/translations/README.es.md,unknown,2021-08-09T18:26:15Z,2021-08-10T00:07:48+00:00,1,5.69
293,further HORIZON+1 fixes ,alfredodeza,2021-08-09T21:04:31Z,2021-09-30T18:41:59+00:00,2,1245.62
296,2-Regression/1-Tools/translations/assignment.es.md,unknown,2021-08-14T22:22:11Z,2021-08-17T12:40:52+00:00,3,62.31
297,Italian translation - Chapter 7 completed,robertopauletto,2021-08-15T15:59:12Z,2021-08-17T13:17:57+00:00,1,45.31
299,Translate 1.1-README to spanish,rafaVls,2021-08-19T21:18:37Z,2021-09-08T18:11:05+00:00,4,476.87
300,feat: add ja 3. readme,Foo-x,2021-08-20T10:55:17Z,2021-08-20T14:18:42+00:00,1,3.39
301,style: clean 3. readme,Foo-x,2021-08-20T10:57:18Z,2021-08-20T14:18:07+00:00,1,3.35
309,Italian translation - Chapter 8 completed,robertopauletto,2021-08-22T13:20:00Z,2021-08-23T02:23:24+00:00,1,13.06
310,Notebook_Julia_Editing_Linear_Regression.ipynb,ayush714,2021-08-22T14:44:26Z,2021-08-23T02:24:31+00:00,1,11.67
313,R resources for lesson 11: Introduction to classifiers,R-icntay,2021-08-23T14:30:45Z,2021-08-23T19:09:30+00:00,3,4.65
316,Regression: add intro video,alfredodeza,2021-08-24T18:20:11Z,2021-08-25T12:43:06+00:00,1,18.38
318,improve zh-cn translation,ChungZH,2021-08-25T03:03:51Z,2021-08-29T14:17:38+00:00,1,107.23
319,updated column for R #317,priyankkhanna,2021-08-25T13:24:59Z,2021-08-30T12:01:24+00:00,3,118.61
320,Create README.zh-cn.md and Translated a few things,SpokieKid,2021-08-25T15:58:23Z,2021-09-03T19:05:20+00:00,4,219.12
321,Added json file of simplified chinese(zh-cn) translation and dropdown of it,mansijain980,2021-08-27T20:06:21Z,2021-08-30T15:35:26+00:00,6,67.48
328,Parameter Change ,Shobhs13,2021-08-31T09:16:51Z,2021-08-31T13:18:49+00:00,1,4.03
329,Add R resources for lesson 12: More classifiers,R-icntay,2021-08-31T14:41:38Z,2021-08-31T19:41:03+00:00,1,4.99
331,update zh-cn translation,ChungZH,2021-09-04T00:02:02Z,2021-09-04T17:34:45+00:00,1,17.55
332,[zh-cn] 4/1/assignment,ChungZH,2021-09-04T00:24:09Z,2021-09-04T17:35:18+00:00,1,17.19
334,Fix some bugs,ChungZH,2021-09-05T01:06:03Z,2021-09-06T02:04:16+00:00,1,24.97
335,Corrected a typo,Authentic10,2021-09-06T06:27:30Z,2021-09-07T21:28:13+00:00,1,39.01
336,Improve translation and update video link,SIXiaolong1117,2021-09-09T19:08:33Z,2021-09-10T15:45:22+00:00,1,20.61
339,update zh-cn trans,ChungZH,2021-09-11T08:05:23Z,2021-09-11T13:26:39+00:00,1,5.35
355,2-Regression/1-Tools/translations/README.es.md,unknown,2021-09-17T12:49:27Z,2021-09-21T13:53:17+00:00,7,97.06
359,add new data video for regression lesson,alfredodeza,2021-09-21T12:18:48Z,2021-09-22T01:12:05+00:00,1,12.89
360,[zh-cn] Chapter 8 1/2 readme && assignment,swartz-k,2021-09-23T16:06:47Z,2021-10-02T11:56:25+00:00,13,211.83
363,Add R resources for lesson 15: Explore K-Means clustering using R and Tidy data principles,R-icntay,2021-09-27T13:52:10Z,2021-09-27T15:44:19+00:00,1,1.87
364,Update TRANSLATIONS.md,jimbobbennett,2021-09-29T21:40:52Z,2021-09-30T18:08:48+00:00,1,20.47
365,Update README.zh-cn.md,ChungZH,2021-10-01T06:04:24Z,2021-10-01T11:58:20+00:00,1,5.9
366,Data science!,ChungZH,2021-10-01T07:14:39Z,2021-10-01T11:57:38+00:00,1,4.72
377,"Add PT-BR Translation: Readme, Quizzes and Introduction",hi-hi-ray,2021-10-03T01:30:12Z,2021-10-07T12:35:23+00:00,1,107.09
382,"With no spaces, word shall be written, such that it is meaningful.",danonymous856,2021-10-05T11:08:22Z,2021-10-05T22:42:23+00:00,1,11.57
383,fix typos plus a couple style fixes,cmmerritt,2021-10-06T02:37:42Z,2021-10-06T11:48:26+00:00,1,9.18
387,Docs : Fixed minor typos,piyushmohan01,2021-10-08T10:08:20Z,2021-10-08T11:50:54+00:00,1,1.71
388,Docs : Fixed some typos,Tanya-18,2021-10-08T10:08:21Z,2021-10-08T16:56:41+00:00,3,6.81
392,Translated Regression files to pt-pt,clairecharles,2021-10-09T11:32:00Z,2021-10-11T14:22:26+00:00,1,50.84
394,Add pt-BR translation to Regression lesson,annezao,2021-10-11T05:44:53Z,2021-10-11T14:23:56+00:00,1,8.65
395,Fixed some grammatical errors,iacs-csu-2020,2021-10-11T07:23:08Z,2021-10-11T14:20:24+00:00,1,6.95
396,Create README.pt-br.md,juanbomfim22,2021-10-11T23:12:12Z,2021-10-12T20:46:21+00:00,3,21.57
397,[zh-cn] Chapter 8 1/2 readme && assignment,swartz-k,2021-10-12T04:04:30Z,2021-10-12T20:45:50+00:00,1,16.69
399,[zh-cn] chapter 3 readme trans,vicoooo26,2021-10-13T05:49:39Z,2021-10-13T11:48:54+00:00,1,5.99
400,[zh-cn] add chapter 4-2 assignment zh translation,vicoooo26,2021-10-14T05:10:57Z,2021-10-14T12:21:18+00:00,1,7.17
402,[Hi-Hindi] Translation for Introduction base README,anirudhb11,2021-10-14T16:55:23Z,2021-10-16T12:43:58+00:00,2,43.81
404,fix typo & improve translation,ChungZH,2021-10-16T01:46:03Z,2021-10-16T12:43:03+00:00,1,10.95
405,rephrasing a complicated sentence and updating Cassie's twitter handle in classification base README,mdrpanwar,2021-10-16T02:21:21Z,2021-10-16T14:30:10+00:00,4,12.15
406,[HI-Hindi] Translation for Classification base README,mdrpanwar,2021-10-16T05:05:31Z,2021-10-16T13:10:49+00:00,5,8.09
407,Update README.md,subramanir2143,2021-10-16T05:51:30Z,2021-10-17T12:21:54+00:00,3,30.51
408,Add Malay readme translation,iphadey,2021-10-17T06:12:08Z,2021-10-22T20:20:25+00:00,2,134.14
409,[Hi-Hindi] Translation for Web App base README,anirudhb11,2021-10-17T09:47:19Z,2021-10-17T12:22:42+00:00,1,2.59
410,[HI-Hindi] Translation for Real-World base README,mdrpanwar,2021-10-17T16:24:24Z,2021-10-18T11:38:16+00:00,1,19.23
412,[HI-Hindi] Translation for TimeSeries base README,mdrpanwar,2021-10-17T20:13:29Z,2021-10-18T11:39:08+00:00,1,15.43
416,Fix residual English in Japanese translation,greywillfade,2021-10-18T16:03:13Z,2021-10-18T22:12:08+00:00,1,6.15
417,Translated classification README to spanish,FernandoRoldan93,2021-10-18T20:30:49Z,2021-10-18T22:13:15+00:00,1,1.71
418,[Translations] - spanish: 9-Real-World/README.md,hereje,2021-10-19T01:29:30Z,2021-10-20T19:53:25+00:00,1,42.4
419,[zh-cn] Chapter 7 README,swartz-k,2021-10-19T03:50:04Z,2021-10-20T19:52:55+00:00,1,40.05
420,[zh-cn] add chapter 4-3 translation and tune translations,vicoooo26,2021-10-19T06:27:29Z,2021-10-20T19:50:36+00:00,1,37.39
421,[Translations] - spanish: 9-Real-World/1-Applications/assignment.md,hereje,2021-10-21T02:23:46Z,2021-10-21T13:42:18+00:00,1,11.31
422,add chapter 4-4 zh-cn trans and tune code indent,vicoooo26,2021-10-21T05:49:12Z,2021-10-21T13:41:54+00:00,1,7.88
423,"FIx translation, add missing quiz questions (51 and 52)",ManuSquall,2021-10-22T11:30:39Z,2021-10-22T19:14:44+00:00,1,7.73
424,Add PT-BR Translation: Web App,hi-hi-ray,2021-10-22T14:07:50Z,2021-10-26T12:36:11+00:00,1,94.47
425,Translations(spanish): 2-Regression/3-Linear/assignment.md,hereje,2021-10-24T04:01:57Z,2021-10-24T14:00:53+00:00,1,9.98
426,Add Brazilian Portuguese translation for some files (6-NLP),fernandakawasaki,2021-10-24T06:23:25Z,2021-10-24T14:00:21+00:00,1,7.62
427,README.ko.md: Fix unnatural language,jiwooshim,2021-10-25T06:02:12Z,2021-10-25T11:39:34+00:00,1,5.62
428,[fr] suggest translation for 1-3-fairness_assignment,ManuSquall,2021-10-25T10:19:09Z,2021-10-25T11:38:49+00:00,1,1.33
429,1-intro-to-ML/README.ko.md: Fix unnatural language,jiwooshim,2021-10-26T04:14:23Z,2021-10-26T12:34:57+00:00,1,8.34
430,ml txt,sanjay-d2205,2021-10-26T05:01:05Z,2021-10-26T12:33:28+00:00,1,7.54
431,Add the french translation of the readme for 1-3 Fairness,simplg,2021-10-26T21:51:40Z,2021-10-27T19:49:29+00:00,2,21.96
434,created assignment.hi.md,DhanyaHegde01,2021-10-27T11:20:19Z,2021-10-27T19:46:52+00:00,1,8.44
438,[TRANSLATIONS] Russian version of 2-history-of-ML,kondratyev-nv,2021-10-27T22:36:37Z,2021-11-17T22:16:43+00:00,1,503.67
439,Minor fix (line 09),kant,2021-10-28T00:38:56Z,2021-10-28T02:58:57+00:00,1,2.33
440,Syntax issue (paragraph 33),kant,2021-10-28T00:54:06Z,2021-10-28T02:59:53+00:00,1,2.1
441,"Syntax issue (paragraph 52, 108) / Duplicate word (paragraphs 64, 85)",kant,2021-10-28T01:37:29Z,2021-10-28T03:01:15+00:00,1,1.4
444,Duplicate word (paragraph 47),kant,2021-10-28T03:42:36Z,2021-10-28T12:51:45+00:00,1,9.15
445,Minor fix (line 11),kant,2021-10-28T03:44:14Z,2021-10-28T12:50:37+00:00,1,9.11
446,Typo fixed (paragraph 14),kant,2021-10-28T16:52:31Z,2021-10-29T11:45:29+00:00,1,18.88
447,Syntax issue (paragraph 05),kant,2021-10-28T17:02:14Z,2021-10-29T11:46:03+00:00,1,18.73
448,added french readme for into to part 7 and 9,rym-oualha,2021-10-29T22:23:56Z,2021-10-30T14:29:28+00:00,8,16.09
455,Gramatically updated the Spanish translations for the first few lessons,Carlosbogo,2021-11-03T14:45:06Z,2021-11-04T17:20:54+00:00,1,26.6
460,Update README.md,Mihir-Bhasin,2021-11-06T18:27:56Z,2021-11-06T21:46:22+00:00,2,3.31
464,Improve zh-cn translation,rayw000,2021-11-09T08:13:51Z,2021-11-09T12:44:23+00:00,1,4.51
465,Improved Spanish translations the first few lessons,Carlosbogo,2021-11-09T21:55:41Z,2021-11-16T15:41:35+00:00,8,161.76
468,fixing typo,ayyucedemirbas,2021-11-19T21:39:50Z,2021-11-20T18:38:43+00:00,1,20.98
469,ufo-model.pkl file should be in the same directory as app.py,ayyucedemirbas,2021-11-19T22:14:40Z,2021-11-21T16:06:36+00:00,2,41.87
470,ufo-model.pkl file should be in the same directory as app.py,ayyucedemirbas,2021-11-20T15:15:22Z,2021-11-21T16:06:05+00:00,1,24.85
471,Fixing typo,ayyucedemirbas,2021-11-20T15:34:33Z,2021-11-20T18:38:14+00:00,1,3.06
472,Translations(Spanish):5-clustering/readme.md,hereje,2021-11-21T02:20:35Z,2021-12-07T02:53:02+00:00,3,384.54
473,[TRANSLATIONS]  Turkish,mertorelio,2021-11-21T19:50:55Z,2021-11-26T17:48:59+00:00,8,117.97
481,"Change ""auto generated"" to ""auto-generated""",GoodnessEzeh,2021-11-28T10:46:28Z,2021-11-28T19:19:21+00:00,1,8.55
482,[TRANSLATIONS] Turkish -assignment.tr.md-,mertorelio,2021-12-02T18:47:39Z,2021-12-03T00:39:13+00:00,1,5.86
483,Add pt-BR translation to Classification lessons,annezao,2021-12-07T05:10:54Z,2021-12-07T14:29:52+00:00,1,9.32
485,Update README.md,flegaspi700,2021-12-08T14:11:09Z,2021-12-11T15:37:41+00:00,2,73.44
486,feat(quiz-app): italian translation,ilmalte,2021-12-08T21:41:17Z,2021-12-11T15:36:29+00:00,1,65.92
489,Improve Chinese translation,Drincann,2021-12-12T04:50:42Z,2021-12-12T19:43:47+00:00,1,14.88
490,Update PNG scatterplot ,flegaspi700,2021-12-15T18:00:25Z,2021-12-18T02:47:40+00:00,2,56.79
491,Fix Typo,flegaspi700,2021-12-22T14:05:01Z,2021-12-27T19:22:20+00:00,1,125.29
498,Fix and refactor Applied Classification README,avarayr,2022-01-01T21:09:41Z,2022-01-01T23:46:51+00:00,1,2.62
499,Fix image links and few typo,ManuSquall,2022-01-11T18:55:37Z,2022-01-12T20:22:09+00:00,1,25.44
503,update translations,ChungZH,2022-01-16T23:42:41Z,2022-01-17T02:27:06+00:00,1,2.74
505,bangla translation added,mutalibcs,2022-01-17T16:46:46Z,2022-04-14T17:24:17+00:00,3,2088.63
506,updated png files,flegaspi700,2022-01-23T20:18:46Z,2022-01-31T17:54:47+00:00,1,189.6
507,(spanish) 2-Regression/2-Data/README.md,hereje,2022-01-29T23:00:35Z,2022-02-03T03:42:04+00:00,1,100.69
508,(spanish) 2 regression/4 logistic/assignment.es.md,hereje,2022-01-29T23:24:50Z,2022-02-03T03:41:14+00:00,1,100.27
509,(spanish) - 3-Web-App/1-Web-App/translations/README.md,hereje,2022-02-06T04:43:54Z,2022-02-07T02:20:03+00:00,1,21.6
510,(spanish) - 3-Web-App/1-Web-App/assignment.md,hereje,2022-02-06T04:58:29Z,2022-02-07T02:19:17+00:00,1,21.35
511,(spanish) - 3-Web-App/README.md,hereje,2022-02-06T05:10:50Z,2022-02-07T02:17:45+00:00,1,21.12
512,Link correction in README.zh-cn.md,tinygrox,2022-02-07T16:34:22Z,2022-02-11T22:50:50+00:00,1,102.27
513,(spanish): 2-Regression/4-Logistic/README.md,hereje,2022-02-09T01:20:24Z,2022-02-11T22:54:00+00:00,1,69.56
514,(spanish): 4-Classification/1-Introduction/README.md,hereje,2022-02-09T05:29:41Z,2022-02-11T22:55:45+00:00,1,65.43
515,(spanish): 4-Classification/1-Introduction/assignment.md,hereje,2022-02-09T05:45:33Z,2022-02-11T22:52:38+00:00,1,65.12
516,(spanish): 6-NLP/README.md,hereje,2022-02-09T06:25:34Z,2022-02-11T22:56:25+00:00,1,64.51
518,(spanish) 6-NLP/1-Introduction-to-NLP/assignment.md,hereje,2022-02-11T00:41:53Z,2022-02-11T22:54:49+00:00,1,22.22
520,(spanish): 2-Regression/3-Linear/README.md,hereje,2022-02-15T04:35:34Z,2022-02-23T16:21:58+00:00,5,203.77
521,(spanish): 4-Classification/2-Classifiers-1/assignment.md,hereje,2022-02-15T04:52:43Z,2022-02-23T16:20:44+00:00,4,203.47
523,(spanish) 4-Classification/3-Classifiers-2/assignment.md,hereje,2022-02-17T19:50:40Z,2022-02-24T13:50:09+00:00,1,161.99
524,(spanish) 4-Classification/4-Applied/assignment.md,hereje,2022-02-17T21:17:52Z,2022-02-24T13:50:42+00:00,2,160.55
525,(spanish) 5-Clustering/1-Visualize/assignment.md,hereje,2022-02-18T01:13:45Z,2022-02-24T13:51:59+00:00,2,156.64
526,(spanish) 5-Clustering/2-K-Means/assignment.md,hereje,2022-02-18T01:24:31Z,2022-02-24T13:52:27+00:00,1,156.47
527,(spanish) 7-TimeSeries/README.md,hereje,2022-02-18T04:33:41Z,2022-02-24T16:44:45+00:00,1,156.18
528,(spanish) 6-NLP/2-Tasks/assignment.md,hereje,2022-02-18T04:47:48Z,2022-02-24T16:42:00+00:00,1,155.9
530,(spanish) 6-NLP/3-Translation-Sentiment/assignment.md,hereje,2022-02-19T18:21:15Z,2022-02-24T16:43:12+00:00,2,118.37
531,(spanish) 6-NLP/4-Hotel-Reviews-1/assignment.md,hereje,2022-02-19T18:34:29Z,2022-02-24T16:43:44+00:00,2,118.15
532,(spanish) 6-NLP/5-Hotel-Reviews-2/assignment.md,hereje,2022-02-19T18:43:20Z,2022-02-24T16:44:00+00:00,1,118.01
533,(spanish) 7-TimeSeries/1-Introduction/assignment.md,hereje,2022-02-19T19:00:18Z,2022-02-24T16:44:13+00:00,1,117.73
