number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
801,[AdobeCQ-AEM.txt] Cleanup and enrichment.,righettod,2022-08-08T16:32:41Z,2022-11-22T12:05:49+00:00,1,2539.55
803,update default-passwords.csv,vah13,2022-08-22T15:55:09Z,2022-11-22T12:06:44+00:00,1,2204.19
804,Update js.txt,0xbuz3R,2022-08-26T19:44:44Z,2022-11-22T12:16:37+00:00,2,2104.53
807,[spring-boot.txt] Add new endpoints,righettod,2022-09-05T16:25:01Z,2022-11-22T12:09:25+00:00,1,1867.74
808,Added more API directories for web application  enumeration,InTruder-Sec,2022-09-08T07:39:59Z,2022-11-22T12:10:51+00:00,3,1804.51
809,Seclists now available as a snap package.,JitPatro,2022-09-08T15:37:34Z,2022-09-17T08:33:09+00:00,1,208.93
810,add site-editor and mail-masta to wp-plugins.fuzz.txt,gypsydiver,2022-09-15T02:08:24Z,2022-11-22T12:11:39+00:00,1,1642.05
811,Create salesforce-aura-objects.txt,hexrom,2022-09-15T18:45:34Z,2022-11-22T12:12:19+00:00,5,1625.45
812,Create hashicorp-consul-api.txt,hexrom,2022-09-15T18:48:25Z,2022-11-22T12:13:03+00:00,3,1625.41
814,Update LFI-Jhaddix.txt,xmagor,2022-09-27T21:37:11Z,2022-11-22T12:14:41+00:00,1,1334.62
815,Update CommonAdminBase64.txt,unknown,2022-09-30T12:36:17Z,2022-11-22T12:15:20+00:00,1,1271.65
819,Create modren_passwd.txt,unknown,2022-10-05T03:15:32Z,2023-05-16T08:34:13+00:00,2,5357.31
833,Add Trickest wordlists,mhmdiaa,2022-11-23T11:30:07Z,2023-03-09T12:16:58+00:00,1,2544.78
834,Fresher backups in Discovery/Web-Content/quickhits.txt,kazet,2022-11-25T12:33:21Z,2023-03-09T12:16:14+00:00,1,2495.71
835,"Update ""common.txt"" dict with common front end app files.",righettod,2022-11-27T17:48:29Z,2023-03-09T12:14:40+00:00,1,2442.44
836,Adding wordlist for DotNetNuke resources,veritysr,2022-12-20T20:28:08Z,2023-03-09T12:15:00+00:00,1,1887.78
837,Add React Server Components  file extension,righettod,2022-12-22T15:16:16Z,2023-03-09T12:14:35+00:00,1,1844.97
840,Add new entries and sort list,its0x08,2023-01-05T19:21:44Z,2023-03-09T12:13:54+00:00,1,1504.87
843,Common Psw permutator,covdiddy,2023-01-23T13:28:57Z,2023-03-09T12:09:40+00:00,1,1078.68
846,add **swagger-ui/ path (springfox),zerohorsepower,2023-02-09T14:06:40Z,2023-03-09T12:07:57+00:00,2,670.02
901,"Update LFI-gracefulsecurity-linux.txt to include older SSH key format ""ECDSA"" ",stefanman125,2023-09-06T18:21:59Z,2023-11-23T17:33:38+00:00,1,1871.19
902,Trace.axd has been added ,sourav-chakraborty-security,2023-09-08T05:34:59Z,2023-11-23T17:32:47+00:00,1,1835.96
905,Typos in discovery files,ThomasBucaioni,2023-09-23T07:17:59Z,2023-11-23T17:30:51+00:00,1,1474.21
975,feat (LLM-testing): Add directories and files related to LLM security testing. ,emmanuel-londono,2024-02-17T16:54:22Z,2024-06-11T15:34:41+00:00,3,2758.67
982,Add new dictionary for Windows LFI fuzzing,adeadfed,2024-03-05T14:13:09Z,2024-04-05T14:31:26+00:00,6,744.3
992,Update feature_request.md,molangning,2024-03-26T05:17:14Z,2024-06-11T16:11:44+00:00,3,1858.91
994,Add a dict with common NTLM directories,righettod,2024-03-30T16:36:55Z,2024-04-05T14:29:40+00:00,2,141.88
995,Quick typo fix,molangning,2024-04-03T03:47:26Z,2024-04-05T14:28:50+00:00,1,58.69
996,Split country codes,molangning,2024-04-05T00:23:27Z,2024-06-11T15:37:05+00:00,1,1623.23
997,Update validators.py,molangning,2024-04-05T00:31:08Z,2024-04-05T14:27:11+00:00,2,13.93
999,feat(passwords): Added router default users and passwords,ItsIgnacioPortal,2024-04-05T06:44:27Z,2024-04-05T14:26:08+00:00,1,7.69
1010,Updated Readme MIT,YouFoundAlpha,2024-04-09T08:22:09Z,2024-06-11T15:32:46+00:00,1,1519.18
1013,Added .phar,unknown,2024-04-23T10:19:00Z,2024-06-11T15:32:20+00:00,1,1181.22
1016,Add endpoint to detect DNS over HTTP supports.,righettod,2024-04-25T09:08:06Z,2024-06-13T08:12:56+00:00,1,1175.08
1020,feat(docs): Improved the CONTRIBUTING.md and the PR template.,ItsIgnacioPortal,2024-04-29T11:12:34Z,2024-06-11T15:43:48+00:00,1,1036.52
1021,Update common.txt with .env,riramar,2024-04-30T14:41:16Z,2024-06-11T15:08:51+00:00,1,1008.46
1030,Added file SecLists/Fuzzing/0-999999-hashgen.py,Sevada797,2024-06-01T20:16:46Z,2024-06-11T15:03:34+00:00,2,234.78
1032,Update XSS-Fuzzing,unknown,2024-06-05T21:39:35Z,2024-06-08T18:01:41+00:00,1,68.37
1034,Update Generic-SQLi.txt,unknown,2024-06-08T01:23:16Z,2024-06-08T18:01:41+00:00,1,16.64
1035,Update Generic-SQLi.txt,unknown,2024-06-10T21:35:29Z,2024-06-11T15:02:41+00:00,1,17.45
1036,Update XSS-Fuzzing,unknown,2024-06-10T21:36:31Z,2024-06-11T15:01:58+00:00,1,17.42
1038,Create services-names.txt,PhHitachi,2024-06-15T07:59:17Z,2024-08-12T19:21:00+00:00,1,1403.36
1041,Add Pet Libro (PLAF203) default Telnet credentials,Dec0y-jb,2024-06-19T23:09:31Z,2024-11-19T19:23:14+00:00,1,3668.23
1046,Update metadata.txt,7h30th3r0n3,2024-06-28T12:45:45Z,2024-07-30T17:26:40+00:00,9,772.68
1050,added swagger.yaml,freyxfi,2024-07-07T13:32:43Z,2024-08-12T19:27:12+00:00,1,869.91
1052,Update mssql-betterdefaultpasslist.txt,redr0nin,2024-07-15T13:56:41Z,2024-08-12T19:27:45+00:00,1,677.52
1065,Update metadata.txt,7h30th3r0n3,2024-08-02T08:12:06Z,2024-08-12T19:32:22+00:00,4,251.34
1068,Add AKCP SP2+SP8 default credentials,nu11pointer,2024-08-06T13:12:21Z,2024-08-12T19:33:57+00:00,1,150.36
1070,feat: added WonderCMS login route,BRAVO68WEB,2024-08-12T20:09:54Z,2024-11-20T10:03:57+00:00,1,2389.9
1073,feat: Added Better Errors debug endpoint,newyork167,2024-08-14T21:15:45Z,2024-11-20T10:08:16+00:00,1,2340.88
1074,Add Common German Passwords Wordlist,domai-tb,2024-08-15T20:43:29Z,2024-11-20T10:08:57+00:00,1,2317.42
1083,Removed some unused lines,YouFoundAlpha,2024-09-09T11:01:30Z,2024-11-20T10:11:00+00:00,1,1727.16
1192,Create rstp.txt,s-b-repo,2025-04-16T14:27:19Z,2025-06-13T18:04:12+00:00,2,1395.61
1226,"fix(wordlist): Fixed encoding in ""100k-most-used-passwords-NCSC""",liamjones,2025-07-09T09:30:35Z,2025-07-12T02:42:22+00:00,1,65.2
1235,Updated and Added some passwords,evilgensec,2025-07-22T11:47:31Z,2025-07-26T11:21:48+00:00,2,95.57
