number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
558,[MRG] Linear Neural Networks/Concise Implementation of Softmax Regression,xiaotinghe,2020-08-02T22:28:22Z,2020-08-13T22:08:45+00:00,5,263.67
559,[MRG] Notation,xiaotinghe,2020-08-03T19:05:11Z,2020-08-12T23:12:50+00:00,5,220.13
579,[WIP] CNN index initial translation,goldmermaid,2020-10-18T22:16:16Z,2020-10-25T19:26:33+00:00,15,165.17
580,CNN index.md,goldmermaid,2020-10-25T19:26:14Z,2020-12-15T17:17:33+00:00,5,1221.86
581,CNN Why-conv,goldmermaid,2020-10-25T22:15:05Z,2020-12-14T19:06:27+00:00,14,1196.86
584,modified:   chapter_installation/index.md,xinetzone,2020-10-31T06:15:37Z,2020-11-12T15:38:47+00:00,1,297.39
589,CNN Conv-layer,goldmermaid,2020-11-23T18:43:56Z,2020-12-15T17:18:01+00:00,3,526.57
590,CNN Padding,goldmermaid,2020-11-29T23:23:53Z,2020-12-16T15:05:35+00:00,6,399.69
597,CNN channels.md,goldmermaid,2020-12-04T04:45:14Z,2020-12-29T02:07:42+00:00,3,597.37
598,CNN Pooling,goldmermaid,2020-12-06T21:10:06Z,2020-12-31T21:29:59+00:00,2,600.33
599,Lenet,goldmermaid,2020-12-08T05:19:46Z,2020-12-29T02:10:09+00:00,3,500.84
608,chapter_introduction/index,xiaotinghe,2020-12-29T02:07:13Z,2020-12-31T22:29:00+00:00,41,68.36
610,GoogLeNet 2nd polished,goldmermaid,2020-12-31T03:58:23Z,2021-01-02T17:24:42+00:00,1,61.44
612,Resnet Minor Polished,goldmermaid,2020-12-31T22:02:38Z,2021-01-02T15:30:45+00:00,1,41.47
613,Roughly scan the formula related parts and did some modification,dongh11,2021-01-01T18:22:47Z,2021-01-05T16:19:45+00:00,2,93.95
615,Intro 1.1 Polished,goldmermaid,2021-01-04T05:27:31Z,2021-01-05T16:19:18+00:00,2,34.86
618,fix typo in /chapter_deep-learning-basics/softmax-regression-scratch.…,dreamxuz,2021-01-08T04:31:00Z,2021-01-22T08:39:47+00:00,1,340.15
620,fix wrong tag,xiaotinghe,2021-01-11T19:30:22Z,2021-01-11T21:55:21+00:00,1,2.42
622,“参数管理”小节修改,liuyasilys,2021-01-12T09:23:54Z,2021-01-13T18:47:54+00:00,1,33.4
629,modified:   chapter_deep-learning-computation/model-construction.md,xinetzone,2021-01-21T13:30:05Z,2021-01-24T01:41:16+00:00,1,60.19
679,Wrong description,LefanZhang,2021-03-01T15:46:05Z,2021-03-01T20:21:09+00:00,1,4.58
