number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
3114,Adding some missing descriptions...,alexmacy,2017-07-07T18:19:01Z,2017-10-02T17:09:00+00:00,8,2086.83
3297,Updated the information about editing the wiki page.,ylvalundegard,2018-05-11T11:59:43Z,2019-01-19T16:26:50+00:00,3,6076.45
3298,API.md: radialLine must be lineRadial,denisname,2018-05-13T11:44:04Z,2019-01-19T16:22:11+00:00,2,6028.64
3317,CI using Azure Pipelines from Microsoft,willsmythe,2018-11-29T00:12:07Z,2019-08-01T15:02:27+00:00,2,5894.84
3318,"NPM command was not visible enough , so quoted it.",arnab-shuvo,2018-12-05T10:57:47Z,2019-08-01T15:03:11+00:00,1,5740.09
3319,improve docs on modules,stevemao,2018-12-19T05:57:35Z,2019-08-01T15:08:11+00:00,1,5409.18
3348,Remove beta from observablehq.com links,tmcw,2019-09-24T22:45:14Z,2019-09-25T05:15:43+00:00,2,6.51
3438,Six,Fil,2020-07-27T16:45:02Z,2020-08-26T21:34:57+00:00,3,724.83
3439,Remove Bower support.,mbostock,2020-08-23T23:27:20Z,2020-08-26T20:38:10+00:00,1,69.18
3454,Use @rollup/plugin-node-resolve instead of rollup-plugin-node-resolve,pravi,2020-12-30T08:24:47Z,2021-06-11T17:50:21+00:00,1,3921.43
3477,Add a configuration file of GitHub Action for ESLint,ozovalihasan,2021-03-16T18:15:55Z,2021-06-11T17:50:21+00:00,1,2087.57
3654,vitepress docs,mbostock,2023-05-17T01:00:36Z,2023-06-08T01:30:48+00:00,3,528.5
3659,"Add short ""D3 in React"" section",tophtucker,2023-06-07T23:13:06Z,2023-06-08T00:22:04+00:00,5,1.15
3660,fix broken anchors,Fil,2023-06-08T17:29:31Z,2023-06-09T02:36:35+00:00,2,9.12
3661,Fixing broken links in docs,tophtucker,2023-06-08T19:41:26Z,2023-06-08T21:21:39+00:00,2,1.67
3662,more anchor fixes & restructure API/geo,Fil,2023-06-09T07:15:45Z,2023-06-09T14:22:35+00:00,1,7.11
3666,two more anchors… hopefully the last,Fil,2023-06-09T14:53:36Z,2023-06-09T16:08:58+00:00,2,1.26
3669,add color,Fil,2023-06-11T20:02:06Z,2023-06-15T18:02:34+00:00,1,94.01
3670,example chord,Fil,2023-06-11T20:04:46Z,2023-06-15T18:43:45+00:00,1,94.65
3672,fix textStroke,Fil,2023-06-12T08:12:36Z,2023-06-12T13:36:51+00:00,1,5.4
3673,test documentation links,Fil,2023-06-12T09:36:38Z,2023-06-13T16:57:29+00:00,1,31.35
3676,State a general principle for which d3 modules compete with React,tophtucker,2023-06-12T15:10:34Z,2023-06-12T19:35:50+00:00,3,4.42
3677,avoid rotation jumpiness,Fil,2023-06-13T14:10:05Z,2023-06-13T16:33:02+00:00,1,2.38
3679,Simplify the quotes for readability,Fil,2023-06-15T04:54:51Z,2023-06-15T06:40:50+00:00,1,1.77
3680,an intro for axis,Fil,2023-06-15T06:34:19Z,2023-06-16T20:41:47+00:00,2,38.12
3695,remove line hash,Fil,2023-06-25T10:05:44Z,2023-06-25T15:02:26+00:00,1,4.95
3698,a few links to notebooks that have been refreshed,Fil,2023-07-05T07:13:17Z,2023-07-29T16:44:37+00:00,1,585.52
3750,Fix d3-time example,kmandov,2023-08-09T11:50:13Z,2023-08-21T18:09:14+00:00,1,294.32
3755,add mutation warnings,mbostock,2023-08-21T19:34:38Z,2023-08-21T21:05:07+00:00,1,1.51
3758,fix link to example,Fil,2023-08-23T14:31:06Z,2023-08-23T15:46:12+00:00,2,1.25
3773,single module,Fil,2023-10-05T16:43:22Z,2023-10-05T19:25:29+00:00,1,2.7
3774,remove newsletter link for now,Fil,2023-10-05T16:52:27Z,2023-10-05T19:12:59+00:00,1,2.34
3776,"restructure README, redirect API",Fil,2023-10-06T15:44:33Z,2023-10-06T16:59:53+00:00,1,1.26
3781,Update Slack invite links,mootari,2023-10-12T21:57:34Z,2023-10-12T23:19:58+00:00,1,1.37
3782,always have exactly two/three elements,luizbarboza,2023-10-13T17:56:29Z,2023-10-15T07:17:56+00:00,4,37.36
3785,scaleTime example,Fil,2023-10-23T13:37:54Z,2023-10-23T16:33:40+00:00,1,2.93
3803,Documentation for d3-geo#281,Fil,2023-11-20T15:40:19Z,2024-03-12T21:17:10+00:00,1,2717.61
3811,Fix: Typo in README is corrected,codesmith-emmy,2023-12-29T01:10:54Z,2024-05-27T16:20:03+00:00,1,3615.15
3816,Fix svg syntax for JSX code samples in getting-started with React,vimode,2024-01-29T10:59:52Z,2024-01-29T16:31:44+00:00,1,5.53
3831,fix: typo,testwill,2024-03-14T13:29:04Z,2024-05-27T16:21:20+00:00,1,1778.87
3844,docs: fix typo in polygonCentroid example,aqandrew,2024-04-25T04:48:24Z,2024-04-25T13:42:29+00:00,1,8.9
3886,caret dependency ranges,mbostock,2024-05-27T16:38:41Z,2024-06-03T15:27:30+00:00,1,166.81
3888,Adding comments to the axis tick size sections,terrence-ou,2024-06-01T22:57:39Z,2024-06-03T15:26:20+00:00,1,40.48
3892,clarify https://d3js.org/d3-geo/projection#projection_rotate,Fil,2024-06-23T10:33:41Z,2024-06-24T11:57:11+00:00,1,25.39
3896,Fixed example pie.sortValues code in docs,aodin,2024-07-05T17:52:03Z,2024-07-08T09:38:34+00:00,2,63.78
3927,included example data to the code samples,GhoulKingR,2024-10-02T13:30:39Z,2025-05-07T11:12:36+00:00,1,5205.7
3932,adds Made by Observable button,CobusT,2024-10-10T23:49:45Z,2024-10-11T04:09:54+00:00,2,4.34
3940,changed utm_source for examples link,CobusT,2024-10-22T02:13:19Z,2024-10-22T12:11:47+00:00,2,9.97
3941,add rel external to observablehq links,CobusT,2024-10-22T20:17:36Z,2024-10-22T22:03:55+00:00,1,1.77
3962,Update getting-started.md link to Svelte example,xRadne,2024-12-25T17:50:14Z,2025-01-03T14:50:46+00:00,1,213.01
4015,fix: support links on d3js.org are outdated,chaitanyakadu,2025-03-08T00:02:57Z,2025-03-10T08:22:20+00:00,2,56.32
4039,Fix external edge bundling references,mootari,2025-07-26T23:03:12Z,2025-07-27T11:30:40+00:00,1,12.46
