number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
199,Add server for placing trades with tastytrade API,ferdousbhai,2025-01-27T04:03:56Z,2025-01-27T08:33:56+00:00,1,4.5
250,Add ZenML,strickvl,2025-03-10T08:50:08Z,2025-03-31T16:02:04+00:00,1,511.2
282,add File Merger MCP Server,exoticknight,2025-03-14T18:02:30Z,2025-03-31T16:08:49+00:00,1,406.11
297,Add Fantasy PL Community MCP Server,rishijatia,2025-03-16T18:34:09Z,2025-03-17T04:22:23+00:00,1,9.8
321,add mcp-monitor,seekrays-bot,2025-03-19T07:24:20Z,2025-03-21T02:20:10+00:00,1,42.93
552,Add Gitea MCP Server,hiifong,2025-04-04T17:57:21Z,2025-04-07T04:40:00+00:00,1,58.71
644,Add RedNote-MCP,iFurySt,2025-04-11T02:39:39Z,2025-04-26T08:51:00+00:00,1,366.19
677,Add new cjo4m06/mcp-shrimp-task-manager MCP Server,cjo4m06,2025-04-15T04:26:51Z,2025-04-20T12:28:11+00:00,2,128.02
804,docs: grammatical error in user permissions description,mdqst,2025-04-29T07:28:42Z,2025-06-29T10:43:08+00:00,1,1467.24
881,Add AtomGit mcp server,kaiyuanxiaobing,2025-05-14T03:19:28Z,2025-05-17T14:53:37+00:00,1,83.57
951,Add youtube_mcp server to the list,format37,2025-05-30T18:56:59Z,2025-06-30T16:37:26+00:00,1,741.67
1012,Adding new MCP Aggregator - MCPX,esoloz,2025-06-12T13:25:22Z,2025-06-29T10:53:50+00:00,1,405.47
1071,Add Magg server,sitbon,2025-06-27T06:48:23Z,2025-06-30T16:35:33+00:00,1,81.79
1109,Add GameBrain Game Discovery MCP,ddsky,2025-07-04T19:49:04Z,2025-07-08T12:18:07+00:00,1,88.48
1185,Feat: Add Beelzebub MCP honeypot,mariocandela,2025-07-26T11:12:48Z,2025-08-03T22:27:45+00:00,1,203.25
1192,Add Official ESP RainMaker MCP Server,shahpiyushv,2025-07-28T09:41:01Z,2025-08-03T22:24:48+00:00,1,156.73
1194,Add MCP Prompt Engine Server,vasayxtx,2025-07-28T21:38:23Z,2025-08-03T22:24:35+00:00,2,144.77
1196,"add prediction-market-mcp, memory-mcp, medical-mcp, cross-llm-mcp, & bitcoin-mcp",JamesANZ,2025-07-29T01:29:43Z,2025-08-03T22:24:24+00:00,1,140.91
1199,README update: Add discord-mcp server to communication category,SaseQ,2025-07-30T14:01:00Z,2025-08-03T22:23:39+00:00,1,104.38
1200,Add new MCP-Discovery MCP Server,Robert-Jia00129,2025-07-30T15:39:19Z,2025-08-03T22:23:26+00:00,1,102.74
1205,docs: add mcp-gitlab-jira to awesome-mcp-servers,HainanZhao,2025-08-01T14:41:00Z,2025-08-03T22:22:21+00:00,1,55.69
1257,Add rekordbox-dj-mcp,davehenke,2025-08-15T23:57:02Z,2025-08-22T03:21:56+00:00,1,147.41
