number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
836,Improve Chinese Translation,xiaopangju,2021-01-27T07:00:42Z,2021-03-07T16:33:34+00:00,3,945.55
845,add corner rounding parameter so we can make square cards,tsheinen,2021-01-29T18:19:50Z,2021-03-07T16:53:33+00:00,2,886.56
864,Fix security Vulnerability CVE-2020-28168,mmvanheusden,2021-02-06T12:16:18Z,2021-09-02T17:50:37+00:00,2,4997.57
875,fix: renderGradient returns undefined,cuyl,2021-02-12T11:12:02Z,2022-08-28T03:32:13+00:00,1,13480.34
892,Add Rosé Pine themes,ThatOneCalculator,2021-02-18T20:25:46Z,2022-02-20T17:06:50+00:00,4,8804.68
904,Update License Year,MrBrain295,2021-02-23T23:52:35Z,2021-03-07T16:27:37+00:00,3,280.58
907,Ocean Dark Theme,vinayak19th,2021-02-24T17:30:08Z,2021-03-07T16:39:39+00:00,1,263.16
957,"Removed redundant comparison in ""src/cards/stats-card.js""",qwerty541,2021-03-21T21:49:20Z,2023-04-25T06:15:16+00:00,1,18344.43
960,Ranking System v1,CrafterKolyan,2021-03-22T16:55:50Z,2023-04-08T10:10:59+00:00,3,17921.25
961,added new themes,gouldcs,2021-03-22T23:35:21Z,2023-10-22T16:25:33+00:00,2,22648.84
963,Rename the ranks to a more legible system,alexanderbock,2021-03-23T14:01:20Z,2023-06-16T07:38:47+00:00,1,19553.62
975,fixed grammatical error in readme.md,SiddharthMehra,2021-03-28T20:49:35Z,2022-02-16T07:24:56+00:00,1,7786.59
979,Add theme with Spring Green color base,IvanRiveros19,2021-03-30T17:44:22Z,2025-08-23T20:07:28+00:00,2,38570.39
984,added github_dimmed theme,kzhang01,2021-04-06T03:38:37Z,2022-10-18T14:36:42+00:00,23,13450.97
989,fix: show langs_count langs even when hide is set,florianbussmann,2021-04-10T12:31:12Z,2021-05-06T19:01:05+00:00,1,630.5
990,dark_dimmed,gsirettito,2021-04-11T04:05:30Z,2025-08-23T20:07:34+00:00,2,38296.03
993,Update index.js,akhilbaiju,2021-04-13T18:53:52Z,2022-10-18T14:36:40+00:00,3,13267.71
996,"Add Chinese (Traditional) language, fixed Chinese (Simplified) language",NightFurySL2001,2021-04-14T12:39:03Z,2023-03-16T15:59:09+00:00,2,16827.33
1000,Feature: Customise border color,rishisuresh7,2021-04-17T12:44:02Z,2021-04-27T18:58:44+00:00,1,246.25
1022,Avoid unnecessary checks by using else if in calculateRank,mgonnav,2021-04-26T19:29:51Z,2025-09-25T19:49:35+00:00,1,38712.33
1030,added forty theme,Ritwikrajsingh,2021-04-28T23:29:52Z,2023-09-14T15:07:03+00:00,2,20847.62
