number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
1022,Update translation of korean,joonas-yoon,2021-11-18T04:25:41Z,2021-11-19T19:41:11+00:00,2,39.26
1036,Pull request for Bulgarian translation,DimoDimchev,2021-12-20T18:35:39Z,2022-01-05T16:09:56+00:00,7,381.57
1054,Marked x,himanshukorpal,2022-01-29T05:35:42Z,2022-01-29T18:19:47+00:00,1,12.73
1100,Fixed simple ordering mistake in the Graph section,ibrahimhasnat,2022-03-06T18:30:22Z,2022-03-08T17:30:48+00:00,1,47.01
1106,Revisar traducción en español.,unknown,2022-03-14T10:08:27Z,2022-03-16T16:16:21+00:00,2,54.13
1129,Updated translations and fixed broken links,aryankeluskar,2022-04-05T04:46:30Z,2022-04-10T16:54:33+00:00,1,132.13
1154,Added Core Java Cheat sheet,SaptarshiSarkar12,2022-05-29T08:55:03Z,2022-06-02T15:20:46+00:00,2,102.43
1157,Updated the link of a book,SaptarshiSarkar12,2022-06-28T11:59:44Z,2022-06-29T15:35:06+00:00,2,27.59
1163,Hebrew language improvements - Update README-he.md,avipars,2022-07-09T19:55:45Z,2022-08-31T20:50:45+00:00,1,1272.92
1167,Starting Afrikaans translation,Anri-Lombard,2022-07-11T21:44:25Z,2022-07-19T20:49:43+00:00,2,191.09
1194,Added few resources to the Repos,SaravananDevaraj7,2022-08-19T13:16:37Z,2022-08-31T20:51:50+00:00,1,295.59
1198,docs: replace inline code with code blocks,YangFong,2022-08-23T12:25:46Z,2022-08-24T02:32:47+00:00,5,14.12
1199,docs: add video description,YangFong,2022-08-23T12:39:05Z,2022-08-24T01:48:23+00:00,3,13.15
1213,Updated README-hi.md,Kapil-chn7,2022-08-31T01:13:33Z,2022-08-31T20:48:33+00:00,1,19.58
1220,Add links to short review videos,msambol,2022-09-10T01:08:32Z,2022-09-14T18:14:53+00:00,2,113.11
1228,Readme fix,shivend7195,2022-09-21T01:51:32Z,2022-09-21T06:17:03+00:00,1,4.43
1267,Replace repeating link,KhrTim,2022-11-08T13:06:06Z,2022-11-30T16:29:46+00:00,1,531.39
1288,Added new linked list resource,durgeshbg,2022-12-18T03:53:08Z,2022-12-18T19:09:37+00:00,1,15.27
1292,add NAND to Tetris,zaienaji,2022-12-26T05:07:06Z,2022-12-27T16:32:59+00:00,2,35.43
1330,Progress,ebarcly,2023-02-27T18:45:51Z,2023-02-28T02:35:42+00:00,1,7.83
1352,Added a new resource,yung78956,2023-05-15T11:14:44Z,2023-05-15T19:01:50+00:00,1,7.79
1357,Update video count for review videos,msambol,2023-06-13T18:13:51Z,2023-06-15T02:15:38+00:00,1,32.03
1368,Preparation for Full Stack Web Developer,Manavv20,2023-07-12T05:50:14Z,2023-07-12T16:50:24+00:00,1,11.0
1372,Fixed duplicated bullet point,Zain-Bin-Arshad,2023-07-18T06:27:28Z,2023-07-19T02:53:35+00:00,1,20.44
1543,20201217,nomuun,2024-09-15T02:57:47Z,2024-09-15T07:08:00+00:00,2,4.17
