number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
1,Fix link,rockalife,2017-09-25T06:25:27Z,2017-09-25T08:03:20+00:00,1,1.63
3,Changed to gender neutral rather than male only,harrymt,2017-09-25T21:27:24Z,2017-09-25T23:39:01+00:00,1,2.19
9,return -1 if target is not in array,AustinGreen,2017-09-28T16:00:37Z,2017-09-30T13:51:37+00:00,2,45.85
17,"Grammar fixes for tense, punctuation and wording.",polizz,2017-10-01T15:57:48Z,2017-10-01T17:20:37+00:00,3,1.38
30,Added Elevator Pitch section,cburwell,2017-10-03T21:42:09Z,2017-10-04T17:00:29+00:00,2,19.31
38,Create mergeSort.js,jorgegonzalez,2017-10-09T18:01:44Z,2017-10-10T02:48:24+00:00,1,8.78
96,Interview questions,mjrish96,2018-01-20T06:08:46Z,2018-01-20T17:31:26+00:00,1,11.38
99,Fix grammar/phrasing and typos in behavioral.md,telarmago,2018-03-29T06:41:32Z,2018-03-29T07:49:40+00:00,1,1.14
107,Update basics.md,strum07,2018-10-12T19:22:26Z,2018-10-13T00:17:37+00:00,1,4.92
114,Fixed 2 typos,abhishekakade,2018-10-31T09:53:18Z,2018-10-31T17:25:19+00:00,1,7.53
121,Fixed grammar,ashmichheda,2019-03-27T11:34:56Z,2019-07-14T23:03:19+00:00,1,2627.47
123,algorithms: add link to Longest Common Subsequence problem,Glyphack,2019-06-05T13:36:20Z,2019-07-14T23:05:17+00:00,1,945.48
127,Add references to compensation data,ZiggyMo,2019-08-18T17:17:19Z,2019-08-18T21:00:43+00:00,1,3.72
131,chore: update README.md,XhmikosR,2019-08-20T14:06:48Z,2019-08-20T16:08:16+00:00,1,2.02
133,misc: fix broken link for /interview-formats,junyeonglee,2019-08-24T07:27:04Z,2019-08-24T12:53:57+00:00,1,5.45
134,questions: remove duplicate question from sorting-searching.md,isameer,2019-08-25T05:49:25Z,2019-08-25T13:37:54+00:00,1,7.81
137,contents: modify graph search algorithm,aaditkamat,2019-09-08T05:29:07Z,2019-09-13T18:46:55+00:00,5,133.3
138,misc: fix typo,jorgearuv,2019-09-11T04:01:29Z,2019-09-11T10:21:27+00:00,1,6.33
142,fixed typo in Phone Interview section,DevDelvo,2019-09-21T17:55:29Z,2019-09-21T20:09:22+00:00,1,2.23
144,misc: fixed typo in cheatsheet,Vibhu-Agarwal,2019-09-21T21:34:26Z,2019-09-21T22:53:00+00:00,1,1.31
150,contents: link to LeetCode's Longest Common Subsequence question,PranavPuranik,2019-12-26T23:14:47Z,2019-12-31T11:42:57+00:00,1,108.47
152,misc: simplify code contributions by automating the dev setup with Gitpod,nisarhassan12,2020-01-07T04:04:20Z,2020-03-15T05:23:56+00:00,2,1633.33
156,contents(oop): add new Elevator question,subhaminion,2020-03-02T11:19:57Z,2020-03-15T05:24:49+00:00,1,306.08
157,[contents] fix typo in interview formats,khan-muzammil,2020-03-05T17:11:43Z,2020-03-06T16:41:49+00:00,1,23.5
158,[contents] fix typo in self intro,khan-muzammil,2020-03-05T17:24:18Z,2020-03-06T16:40:54+00:00,1,23.28
162,Added a Study Link to Permutation page,cforno12-zz,2020-04-22T01:38:56Z,2020-04-22T02:57:52+00:00,1,1.32
163,contents: add overcome nervousness page,dmshvetsov,2020-05-06T03:36:55Z,2020-06-25T06:26:33+00:00,1,1202.83
164,misc: create backwards-compatibility README for system design,nishantrayan,2020-05-11T00:32:24Z,2020-05-11T02:08:32+00:00,1,1.6
168,contents: Fix typo in Alice compensation example,pavloKozlov,2020-07-06T20:05:26Z,2020-07-07T02:51:28+00:00,1,6.77
