number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
205,Update README.md,linxlad,2017-07-12T10:40:21Z,2017-07-12T16:58:57+00:00,1,6.31
210,Added descriptions to all podcasts,ityler,2017-07-16T03:37:43Z,2017-07-17T17:06:41+00:00,3,37.48
212,added khan academy,Ankk98,2017-07-19T09:47:04Z,2017-07-28T18:45:38+00:00,2,224.98
225,Added internship guide to README,samwincott,2017-08-12T14:29:36Z,2017-08-14T09:59:25+00:00,2,43.5
228,Update README.md,srinivasreddy,2017-08-24T11:26:19Z,2017-08-25T01:15:49+00:00,1,13.82
235,Update README.md,srinivasreddy,2017-08-29T06:29:57Z,2017-08-29T15:15:43+00:00,1,8.76
236,Update README.md,srinivasreddy,2017-08-30T07:45:46Z,2017-08-30T14:26:42+00:00,2,6.68
238,added some open source websites,Ankk98,2017-09-02T11:17:43Z,2017-09-06T12:23:24+00:00,4,97.09
240,added some more websites,Ankk98,2017-09-14T19:16:15Z,2017-09-14T20:38:07+00:00,2,1.36
241,Update README.md,srinivasreddy,2017-09-21T10:46:35Z,2017-09-24T19:36:34+00:00,2,80.83
243,Added LTCWM site on the General Coding advice section,visnu,2017-09-26T10:28:02Z,2017-09-27T11:51:23+00:00,2,25.39
246,move white listed sites,rachmadaniHaryono,2017-10-05T10:33:24Z,2017-10-06T11:44:45+00:00,2,25.19
249,Add The Practical Dev,ivanovyordan,2017-10-12T06:02:22Z,2017-10-12T15:12:46+00:00,1,9.17
253,Added Unix shell tutorials.,adityajoshi,2017-10-21T14:15:40Z,2017-11-09T20:42:18+00:00,1,462.44
272,Feature/fix travis,rachmadaniHaryono,2017-12-13T03:29:41Z,2017-12-13T07:34:01+00:00,1,4.07
275,Adding URI Online Judge to Competitive programming section,lalitmee,2018-01-02T18:46:25Z,2018-01-03T18:29:16+00:00,1,23.71
289,Added Youtube channel links.,Ankk98,2018-03-28T18:34:43Z,2018-03-30T03:38:11+00:00,1,33.06
300,Added Perfect Intern to the intern list and cleaned up job section,Alec13355,2018-08-29T02:45:52Z,2018-09-03T11:58:45+00:00,1,129.21
302,editing readme,sayantanHack,2018-09-12T19:18:12Z,2019-03-21T08:59:06+00:00,1,4549.68
303,"Update Blackbird School name, add glitch",bjornhansen,2018-09-13T21:06:08Z,2018-09-14T01:41:43+00:00,1,4.59
316,"Add link to JSBin, a place for share front end code snippet",mmis1000,2018-10-27T01:23:35Z,2019-02-02T18:25:56+00:00,2,2369.04
320,.gitignore link added,AnanthaRajuC,2018-10-31T03:37:35Z,2018-11-01T19:19:13+00:00,1,39.69
330,adding KudVenkat to youtube channels list,vidhyav656,2018-12-30T09:36:41Z,2019-03-21T08:57:13+00:00,2,1943.34
332,Add new documentary about Aaron Swartz,smoqadam,2018-12-31T10:50:55Z,2019-01-01T00:33:57+00:00,1,13.72
398,Fixed typos in Readme,rahilsh,2020-06-12T15:58:57Z,2020-06-20T21:35:53+00:00,1,197.62
426,[Add] Add a new set of websites,Bhavesh0327,2020-09-30T22:10:20Z,2020-10-02T17:06:37+00:00,2,42.94
586,add Developer Roadmaps,icarrr,2020-10-18T04:12:09Z,2020-10-21T20:15:53+00:00,1,88.06
758,add the Python Visualizer and the Canadian Computing Competition,fffelix-jan,2020-10-30T22:56:42Z,2020-11-14T18:51:16+00:00,2,355.91
768,Added to Computer Books,CAG07,2020-10-31T16:44:57Z,2022-01-29T20:52:23+00:00,1,10924.12
770,Added two new channels to YouTube section,unknown,2020-10-31T22:03:04Z,2023-11-15T06:04:41+00:00,2,26624.03
876,adding resource in learn ai,theDreamer911,2021-10-01T21:06:26Z,2021-10-16T06:19:10+00:00,1,345.21
1039,Add Coderbyte,gretadolcetti,2021-10-09T16:03:39Z,2021-11-05T16:33:13+00:00,1,648.49
1042,"Added one podcast, a YT channel and two blogs",AlexMayol,2021-10-10T00:42:59Z,2021-10-15T00:27:30+00:00,1,119.74
1044,Adds to Good Articles & Everything-in-one-place,kaplanan,2021-10-10T14:11:36Z,2024-02-22T10:32:21+00:00,1,20756.35
1442,Updated pull request template,Abinashbunty,2022-10-10T19:56:23Z,2022-10-17T06:48:43+00:00,1,154.87
1599,adde techpays.eu,ckorobov,2022-10-27T07:52:49Z,2023-10-10T07:46:18+00:00,1,8351.89
1835,Create websites for programmers,sakshipatil2804,2023-10-25T16:49:27Z,2023-11-19T07:18:52+00:00,1,590.49
1983,Website to increase typing speed,chhavibansal,2024-10-16T15:26:48Z,2024-10-19T12:05:11+00:00,1,68.64
2031,Fix README anchor links with emoji characters,Namann-14,2025-03-16T08:14:37Z,2025-09-28T11:23:31+00:00,1,4707.15
