number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
110,"Add the legal provisions, 😀",ctudoudou,2019-03-27T06:21:02Z,2019-03-27T08:04:40+00:00,1,1.73
242,en_US,shizhediao,2019-03-27T07:07:12Z,2019-03-28T02:53:55+00:00,2,19.78
324,添加了国际五一劳动节的历史渊源，以及国际歌歌词,warmwine,2019-03-27T07:35:37Z,2019-03-27T15:47:19+00:00,1,8.2
605,Create 加班公司名单,Gstring-w,2019-03-27T09:08:15Z,2019-03-28T02:53:22+00:00,1,17.75
693,blacklist and template,AlllenShen,2019-03-27T09:34:09Z,2019-03-28T02:35:14+00:00,2,17.02
857,当前已知的公司名单,hawkli-1994,2019-03-27T10:12:11Z,2019-03-28T02:35:36+00:00,2,16.39
877,fix grammar error,out0fmemory,2019-03-27T10:18:17Z,2019-03-27T12:30:13+00:00,1,2.2
932,fix grammer issue in English version,liprais,2019-03-27T10:43:35Z,2019-03-27T14:23:02+00:00,1,3.66
992,translate “工作 996，生病 ICU” to english version.,dawangraoming,2019-03-27T11:06:59Z,2019-03-28T02:43:08+00:00,7,15.6
1644,曝光996公司及部门，欢迎曝光和投票,LinXueyuanStdio,2019-03-27T15:14:41Z,2019-03-28T08:05:51+00:00,1,16.85
1739,fix english translation,xingfanxia,2019-03-27T18:29:15Z,2019-03-28T00:45:44+00:00,2,6.27
4601,fix en_US.md,alexzdjiang,2019-03-28T03:25:12Z,2019-03-28T07:39:46+00:00,1,4.24
5773,增加中国大陆规管工时现况,Mokusesei,2019-03-28T04:31:53Z,2019-03-28T07:13:25+00:00,1,2.69
6920,"fix ""Chinese New Year Party"" to ""annual party""",codeudan,2019-03-28T05:46:00Z,2019-03-28T07:09:04+00:00,1,1.38
11489,Update README.md,Victor-Cooper,2019-03-28T08:14:56Z,2019-03-28T11:04:09+00:00,1,2.82
11896,去除重复案例,hbxywdk,2019-03-28T08:24:45Z,2019-03-28T11:07:15+00:00,1,2.71
12775,Update a punctuation.,ztygalaxy,2019-03-28T08:54:17Z,2019-03-28T11:27:55+00:00,2,2.56
14205,Update ja_JP.md,zdyaj,2019-03-28T09:44:57Z,2019-03-29T01:44:48+00:00,2,16.0
15081,fix zh_CN.md,jianfenkezhan,2019-03-28T10:49:03Z,2019-03-29T01:53:50+00:00,1,15.08
15932,"Add news sources, laws and regulations. Fix punctuation.",uDp30Z4w,2019-03-28T12:16:12Z,2019-03-29T02:03:37+00:00,1,13.79
16332,千里之行，始于足下,swuecho,2019-03-28T13:37:55Z,2019-03-28T16:13:55+00:00,5,2.6
16430,文言更新,Zam233,2019-03-28T14:05:27Z,2019-03-29T02:50:59+00:00,4,12.76
16536,增╃㊋☆文裞朙,DUWENINK,2019-03-28T14:29:11Z,2019-03-28T16:07:55+00:00,3,1.65
16557,修改成中文括号,liuchuzhang,2019-03-28T14:33:14Z,2019-03-28T16:16:41+00:00,2,1.72
16651,停止无意义的吐槽，落实实际行动，具体请进入查看“行动指南”,wjh4dev,2019-03-28T14:53:21Z,2019-03-29T02:30:54+00:00,5,11.63
16662,"添加logo,建议程序员们,修改自己的社交软件头像,抵制996",ser163,2019-03-28T14:57:10Z,2019-03-28T16:06:54+00:00,1,1.16
16768,Add ref to 劳动合同法,shankerwangmiao,2019-03-28T15:33:07Z,2019-03-29T02:32:43+00:00,1,10.99
16790,修改样式,libin1991,2019-03-28T15:37:19Z,2019-03-28T17:08:10+00:00,1,1.51
16994,拟定行动纲领，抛砖引玉,martinchia,2019-03-28T18:35:23Z,2019-03-29T05:15:54+00:00,2,10.68
17001,把各种语言的翻译的链接放在README.md,PerrySong,2019-03-28T19:16:51Z,2019-03-28T23:18:55+00:00,1,4.03
17338,更新克林贡语 Add Klingon Languages Support,ZsgsDesign,2019-03-29T01:15:16Z,2019-03-29T02:47:12+00:00,1,1.53
20611,ADD related news,unknown,2019-03-29T05:24:36Z,2019-03-30T06:12:53+00:00,1,24.8
20619,分离工会活动的repo，添加指向,martinchia,2019-03-29T05:25:39Z,2019-03-29T10:16:55+00:00,1,4.85
21415,'Algorithm',Annlix,2019-03-29T06:24:20Z,2019-03-29T07:55:34+00:00,2,1.52
21879,0101版本,AviorAlong,2019-03-29T06:43:07Z,2019-03-29T10:24:23+00:00,2,3.69
